Name,Image_URL,Price,URL
Manual fertiliz...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-03-22T111512.521.jpg,"₦43,000.00",https://farmpays.com/product/manual-fertilizer-applicator/
Natsoil Organic...,https://farmpays.com/wp-content/uploads/2023/08/download-2023-08-30T230147.641.jpg,"₦10,625.00",https://farmpays.com/product/natsoil-organic-fertilizer-35kg/
Multi K Absolut...,https://farmpays.com/wp-content/uploads/2023/08/download-2024-01-09T121805.391.jpg,"₦131,250.00",https://farmpays.com/product/multi-k-absolute-fertilizer/
Cocoboost (Foli...,https://farmpays.com/wp-content/uploads/2023/08/9894842_img20190724wa0038_jpegb77bfa6b2c6bef286a349f6efd1b1039-1-450x450.jpg,"₦16,873.75",https://farmpays.com/product/cocoboost-foliar-fertilizer-complex-candel/
Agri Life Agrib...,https://farmpays.com/wp-content/uploads/2023/08/download-2023-08-28T215919.449.jpg,"₦8,125.00",https://farmpays.com/product/agri-life-agriboom/
Npk Rota liquid...,https://farmpays.com/wp-content/uploads/2023/05/92ca5989-18bd-4f17-ba8b-27d6773dde33-450x450.jpg,"₦12,987.50",https://farmpays.com/product/npk-rota-liquid-10-10-10-te-fertilizer/
Agric-Zyme 3× (...,https://farmpays.com/wp-content/uploads/2023/03/download-2023-03-23T125509.541.jpg,"₦7,200.00",https://farmpays.com/product/agric-zyme-3x/
Agrovert Potass...,https://farmpays.com/wp-content/uploads/2022/08/5602c25f-c897-433a-8669-a5c2d29c9702-450x450.jpg,"₦13,000.00",https://farmpays.com/product/agrovert-potasse-fertilizer-1kg/
Haifa Bonus Fol...,https://farmpays.com/wp-content/uploads/2022/08/ddaca484-bc3a-4a73-9ce0-c4595ec5e3b5-450x450.jpg,"₦6,875.00",https://farmpays.com/product/haifa-bonus-foliar-fertilizer/
Liquid NPK Fert...,https://farmpays.com/wp-content/uploads/2022/07/Liquid-NPK-Fertilizer-Concentrate-2-767x1024-1-450x450.jpeg,"₦13,998.75",https://farmpays.com/product/liquid-npk-fertilizer-concentrate/
C-Maxi Force Fe...,https://farmpays.com/wp-content/uploads/2022/07/C-Maxi-Force-450x450.jpg,"₦2,500.00",https://farmpays.com/product/c-maxi-force-fertilizer-foliar-applied-500ml/
Biostimulant Or...,https://farmpays.com/wp-content/uploads/2022/07/5c48e024a48b412dbd246c955076598e_1611172539632-removebg-preview-1-375x450.png,"₦47,500.00",https://farmpays.com/product/biostimulant-organic-foliar-fertilizer/
Magnesium Sulph...,https://farmpays.com/wp-content/uploads/2022/06/Magnesium-sulphate-450x450.png,"₦31,250.00",https://farmpays.com/product/magnesium-sulphate-agricultural-fertilizer/
Agrovert 20-20-...,https://farmpays.com/wp-content/uploads/2022/06/WhatsApp-Image-2020-09-11-at-7.22.31-PM-450x450.jpeg,"₦14,500.00",https://farmpays.com/product/agrovert-20-20-20-foliar-fertilizer/
Yara krista SOP...,https://farmpays.com/wp-content/uploads/2022/05/6a104c72329743faa35bc7c6454af442_1611588638281-removebg-preview-375x450.png,"₦58,750.00",https://farmpays.com/product/yara-krista-sop-fertilizer-sulphate-of-potash/
Takiforce Garde...,https://farmpays.com/wp-content/uploads/2022/05/taki-removebg-preview.png,"₦23,750.00",https://farmpays.com/product/takiforce-garden-soil-with-fertilizer/
NPK 20:10:10 Ag...,https://farmpays.com/wp-content/uploads/2022/05/Tak_Agro_fert-removebg-preview-433x450.png,"₦31,250.00",https://farmpays.com/product/npk-201010-agro-fertilizer/
Super Fifty Fer...,https://farmpays.com/wp-content/uploads/2022/05/IMG-20200420-WA0035-767x1024-1-450x450.webp,"₦13,000.00",https://farmpays.com/product/super-fifty-fertilizer/
Super Gro Liqui...,https://farmpays.com/wp-content/uploads/2022/05/e4cf4c99ba1743d683befce912968013_1613809263848-450x450.jpg,"₦17,000.00",https://farmpays.com/product/super-gro-liquid/
Single Superpho...,https://farmpays.com/wp-content/uploads/2022/05/WhatsApp-Image-2020-09-10-at-11.14.36-1-768x1024-1-450x450.webp,"₦25,000.00",https://farmpays.com/product/single-superphosphate-fertilizer/
ROOTSTAR | Orga...,https://farmpays.com/wp-content/uploads/2022/05/root-star.jpg,"₦1,300.00",https://farmpays.com/product/rootstar-organic-fertilizer/
Golden NPK 20-1...,https://farmpays.com/wp-content/uploads/2022/05/nokk-1-1-1.png,"₦20,000.00",https://farmpays.com/product/golden-npk-20-10-10-fertilizer-50kg/
NPK 15:15:15+10...,https://farmpays.com/wp-content/uploads/2022/05/NPK-Fertilizer-151515-450x450.jpeg,"₦60,000.00",https://farmpays.com/product/npk-15151510s-golden-fertilizer/
Pure Gold Diamm...,https://farmpays.com/wp-content/uploads/2022/05/6d4177fab77a45d0bdd30da1bb6ae790_1613809971736-removebg-preview-390x450.png,"₦65,235.00",https://farmpays.com/product/pure-gold-diammonium-phosphate/
Neem Oil Organi...,https://farmpays.com/wp-content/uploads/2022/05/imgonline-com-ua-resize-pmwIeTyLM2Tn-450x450.jpg,"₦10,000.00",https://farmpays.com/product/neem-oil-organic-fertilizer-1-litre/
Neem Organic Fe...,https://farmpays.com/wp-content/uploads/2022/05/neem-fertilizer-removebg-preview-450x408.png,"₦16,250.00",https://farmpays.com/product/neem-organic-fertilizer-50kg-bags/
Micro Force Fer...,https://farmpays.com/wp-content/uploads/2022/05/micro-force-removebg-preview-215x450.png,"₦2,250.00",https://farmpays.com/product/micro-force-fertilizer-250-ml/
VENTURI (FERTIL...,https://farmpays.com/wp-content/uploads/2022/03/imgonline-com-ua-resize-Qx72D3fEz4NSWGZh-450x450.jpg,"₦19,950.00",https://farmpays.com/product/venturi-fertilizer-injector/
UREA FERTILIZER...,https://farmpays.com/wp-content/uploads/2022/03/urea-450x450.png,"₦52,000.00",https://farmpays.com/product/urea-fertilizer-50kg/
NPK GEL FERTILI...,https://farmpays.com/wp-content/uploads/2022/03/sale-designify-5-450x450.png,"₦9,375.00",https://farmpays.com/product/npk-gel-fertilizer/
NPK 15:15:15 Gr...,https://farmpays.com/wp-content/uploads/2021/04/AnyConv.com__IMG-20201009-WA0002-removebg-preview.png-1-450x450.jpg,"₦58,000.00",https://farmpays.com/product/npk-151515-granular-fertilizer/
NPK 20:10:10 Fe...,https://farmpays.com/wp-content/uploads/2021/03/Golden-Penny-Fertilizer-312x450.png,"₦21,250.00",https://farmpays.com/product/npk-201010-fertilizer-golden-penny-brand/
More Star (orga...,https://farmpays.com/wp-content/uploads/2021/03/DSCN0274-removebg-preview-removebg-preview-450x450.png,"₦1,800.00",https://farmpays.com/product/more-star-organic-fertilizer/
Maxi MOP (Potas...,https://farmpays.com/wp-content/uploads/2021/03/Products108-450x450.png,"₦46,250.00",https://farmpays.com/product/maxi-mop-potassium-chloride-fertilizer/
Maxi MAP (Monoa...,https://farmpays.com/wp-content/uploads/2021/03/WhatsApp-Image-2020-09-10-at-11.14.36-768x1024-1-450x450.jpeg,"₦68,750.00",https://farmpays.com/product/maxi-map-monoammonium-phosphate-fertilizer/
Maxi Magna S (M...,https://farmpays.com/wp-content/uploads/2021/03/AnyConv.com__Products102-450x450.jpeg,"₦50,000.00",https://farmpays.com/product/maxi-magna-s-magnesium-sulfate-fertilizer/
Maxi K Fertiliz...,https://farmpays.com/wp-content/uploads/2021/03/Maxi-K-403x450.png,"₦65,000.00",https://farmpays.com/product/maxi-k-fertilizer/
Haifa Bonus NPK...,https://farmpays.com/wp-content/uploads/2021/02/download-8.jpg,"₦7,500.00",https://farmpays.com/product/haifa-bonus-npk-202020/
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦7,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+bottle+%281L%29
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦82,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+Carton+%2812+bottles%29
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦7,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/
Calcium Nitrate...,https://farmpays.com/wp-content/uploads/2020/12/yara-4-450x450.jpg,"₦70,000.00",https://farmpays.com/product/calcium-nitrate-fertilizer-boron-yaraliva-nitrabor-25kg-bag/
D.I. Grow Organ...,https://farmpays.com/wp-content/uploads/2020/12/d.i.-grow-450x450.jpg,"₦24,000.00",https://farmpays.com/product/d-i-grow-organic-foliar-liquid-fertilizer/
Calcium Nitrate...,https://farmpays.com/wp-content/uploads/2020/12/184601-12585391.jpg,"₦75,937.50",https://farmpays.com/product/calcium-nitrate-fertilizer/
AGRIFUL FERTILI...,https://farmpays.com/wp-content/uploads/2020/12/Agriful-450x450.jpg,"₦21,500.00",https://farmpays.com/product/agriful/
60liters sprayi...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-03-22T150538.321.jpg,"₦505,700.00",https://farmpays.com/product/60liters-spraying-machine/
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦299,000.00",https://farmpays.com/product/50-liters-battery-operated-sprayer/
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦4,000.00",https://farmpays.com/product/efia-f1-hybrid-habanero-hot-pepper/
4 stroke motori...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-04-06T140239.523.jpg,"₦50,500.00",https://farmpays.com/product/yara-liva/
50 liters batte...,https://farmpays.com/wp-content/uploads/woocommerce-placeholder-450x450.png,"₦2,681.25",https://farmpays.com/product/grow-force/
Efia f1 hybrid ...,https://farmpays.com/wp-content/uploads/2024/02/download-2024-02-21T122838.479.jpg,"₦50,700.00",https://farmpays.com/product/magnessium-sulphate-50kg/
Yara liva,https://farmpays.com/wp-content/uploads/2024/02/Yara-liva-1.jpg,"₦14,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD004-4
Grow force,https://farmpays.com/wp-content/uploads/2024/02/Grow-force.jpg,"₦18,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD008-8
MAGNESSIUM SULP...,https://farmpays.com/wp-content/uploads/2024/01/download-2024-02-02T132630.967.jpg,"₦2,200.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD010-10
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦24,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD012-12
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦10,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=500+Seeds
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦20,100.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=1000+seeds
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦10,700.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=500+seeds
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦19,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=1000+seeds
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦6,499.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=20g
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦16,450.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=100g
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦12,000.00",https://farmpays.com/product/uranus-f1/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦14,000.00",https://farmpays.com/product/sweet-sangria-f1/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦40,000.00",https://farmpays.com/product/basimah-f1/
Uranus f1,https://farmpays.com/wp-content/uploads/2023/10/East-West-Uranus-F1-Sweet-Melon-Seed-450x450.jpg,"₦10,750.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=500
Sweet Sangria F...,https://farmpays.com/wp-content/uploads/2023/10/Sweet-sangria-f1.jpg,"₦15,000.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=1000
Basimah F1,https://farmpays.com/wp-content/uploads/2023/10/Basimah-f1.jpg,"₦70,000.00",https://farmpays.com/product/daewy-f1/
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦15,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=250
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦29,599.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=500
Daewy F1,https://farmpays.com/wp-content/uploads/2023/10/CUMCUBER-450x450.jpg,"₦54,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=1000
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦8,000.00",https://farmpays.com/product/kifaru-f1-hybrid-cabbage-seed/
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦7,000.00",https://farmpays.com/product/pakse-f1/
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦3,999.00",https://farmpays.com/product/indica-f1/
Kifaru F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/10/Kifaru-F1-Hybrid-450x450.jpg,"₦3,599.00",https://farmpays.com/product/efia-5g/
Pakse f1,https://farmpays.com/wp-content/uploads/2023/10/download-15-1.jpg,"₦12,999.00",https://farmpays.com/product/spicy-f1-chili-pepper-500-seeds/
Indica f1,https://farmpays.com/wp-content/uploads/2023/10/download-15-1.jpg,"₦14,999.00",https://farmpays.com/product/larisa-f1-5g/
Nuzaka F1 Cabba...,https://farmpays.com/wp-content/uploads/2023/10/Nuzaka-F1-Cabbage-Seeds-450x450.jpg,"₦12,500.00",https://farmpays.com/product/padma-108-f1-tomato-seeds-east-west-seed-5g/
Efia 5g,https://farmpays.com/wp-content/uploads/2023/10/Efia_pepper--368x450.png,"₦3,000.00",https://farmpays.com/product/sweet-basil-genovese-seeds/
Spicy f1 Chili ...,https://farmpays.com/wp-content/uploads/2023/10/Screenshot_20220826-171555-450x450.jpg,"₦3,000.00",https://farmpays.com/product/red-cabbage-cabeza-negra-seeds/
Larisa F1 5g,https://farmpays.com/wp-content/uploads/2023/10/High-yield-450x450.jpg,"₦16,500.00",https://farmpays.com/product/rambo-f1-tomato-seeds/
Padma 108 F1 To...,https://farmpays.com/wp-content/uploads/2023/10/panda-450x450.jpg,"₦5,300.00",https://farmpays.com/product/prema-red-onion-seeds/
Sweet Basil Gen...,https://farmpays.com/wp-content/uploads/2023/07/download-2023-07-13T151005.868.jpg,"₦4,200.00",https://farmpays.com/product/pasarella-rz-sweet-pepper-seeds/
Red Cabbage Cab...,https://farmpays.com/wp-content/uploads/2023/07/download-2023-07-13T105731.272.jpg,"₦4,500.00",https://farmpays.com/product/parsley-commun-2-seeds-100g/
Rambo F1 Tomato...,https://farmpays.com/wp-content/uploads/2023/07/download-23.jpg,"₦19,000.00",https://farmpays.com/product/onion-red-coach-f1-seeds/
Prema Red Onion...,https://farmpays.com/wp-content/uploads/2023/07/download-16.jpg,"₦6,000.00",https://farmpays.com/product/nuzuka-f1-cabbage-seeds/
Pasarella RZ Sw...,https://farmpays.com/wp-content/uploads/2023/07/download-15.jpg,"₦6,000.00",https://farmpays.com/product/nandini-f1-hybrid-cucumber-seeds/
Parsley Commun ...,https://farmpays.com/wp-content/uploads/2023/07/download-11-1.jpg,"₦3,500.00",https://farmpays.com/product/mydas-rz-f1-hybrid-cucumber-seeds/
Onion Red Coach...,https://farmpays.com/wp-content/uploads/2023/07/download-9.jpg,"₦9,200.00",https://farmpays.com/product/marvel-f1-sweet-pepper-hybrid-seeds/
Nuzuka F1 Cabba...,https://farmpays.com/wp-content/uploads/2023/06/download-8.jpg,"₦9,500.00",https://farmpays.com/product/marulli-201-hybrid-cabbage-seeds/
Nandini F1 Hybr...,https://farmpays.com/wp-content/uploads/2023/06/download-1.jpg,"₦6,000.00",https://farmpays.com/product/maridadi-f1-watermelon-seeds-25g/
Mydas RZ F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T155318.727.jpg,"₦5,450.00",https://farmpays.com/product/maha-f1-hybrid-okra-seeds/
Marvel F1 Sweet...,https://farmpays.com/wp-content/uploads/2023/06/marvel-f1-2.jpg,"₦68,499.00",https://farmpays.com/product/kirikou-f1-okra-seeds/
Marulli 201 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T135633.750.jpg,"₦19,400.00",https://farmpays.com/product/kaveri-254-f1-bell-pepper-seeds/
Maridadi F1 Wat...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T134949.867.jpg,"₦6,500.00",https://farmpays.com/product/kaolack-watermelon-seeds-pop-vriend/
Maha F1 Hybrid ...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T133452.183.jpg,"₦3,500.00",https://farmpays.com/product/kale-1000-headed-seeds-25g/
Kirikou F1 Okra...,https://farmpays.com/wp-content/uploads/2023/06/200005_1661979371-2-450x450.webp,"₦7,000.00",https://farmpays.com/product/kaolack-watermelon-seed/
Kaveri 254 F1 B...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T132514.112.jpg,"₦9,500.00",https://farmpays.com/product/hybrix-f1-sweetcorn-seeds-royal-seeds/
Kaolack Waterme...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T131826.018.jpg,"₦11,000.00",https://farmpays.com/product/habanero-hot-pepper-seeds-piquante-red-f1-5g/
Kale 1000 Heade...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T130329.347.jpg,"₦14,000.00",https://farmpays.com/product/gulpinar-f1-hybrid-sweet-pepper/
Kaolack Waterme...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-23T140026.207.jpg,"₦7,500.00",https://farmpays.com/product/grey-belle-hybrid-watermelon-seeds/
Hybrix F1 Sweet...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-22T150957.475.jpg,"₦6,499.00",https://farmpays.com/product/ganga-sweet-pepper-seeds/
Habanero Hot Pe...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-22T140211.082.jpg,"₦9,000.00",https://farmpays.com/product/dwarf-hybrid-pawpaw-seeds-maradona-f1/
Gulpinar F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-22T123557.967.jpg,"₦18,000.00",https://farmpays.com/product/greengo-918-f1-hybrid-cucumber-seeds/
Grey Belle Hybr...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-22T121315.975.jpg,"₦9,200.00",https://farmpays.com/product/gloria-star-f1-hybrid-cabbage-seeds/
Ganga Sweet Pep...,https://farmpays.com/wp-content/uploads/2023/06/download-100.jpg,"₦6,500.00",https://farmpays.com/product/gloria-f1-cabbage-seeds-jubali-seeds/
Dwarf Hybrid Pa...,https://farmpays.com/wp-content/uploads/2023/06/download-93.jpg,"₦13,000.00",https://farmpays.com/product/diva-f1-hybrid-tomato-seeds/
Greengo 918 F1 ...,https://farmpays.com/wp-content/uploads/2023/06/download-92.jpg,"₦3,000.00",https://farmpays.com/product/curly-kale-vates-blue-250-seeds-2/
Gloria Star F1 ...,https://farmpays.com/wp-content/uploads/2023/06/download-90.jpg,"₦4,500.00",https://farmpays.com/product/beetroot-jhelum-seeds-east-west-seeds/
Gloria F1 Cabba...,https://farmpays.com/wp-content/uploads/2023/06/images-48.jpg,"₦13,125.00",https://farmpays.com/product/npk-20-20-20-1kg-bag/
Diva F1 Hybrid ...,https://farmpays.com/wp-content/uploads/2023/06/images-47.jpg,"₦2,300.00",https://farmpays.com/product/avocado-seedlings/
Curly Kale Vate...,https://farmpays.com/wp-content/uploads/2023/06/WhatsApp-Image-2023-04-11-at-14.19.42-450x450.jpeg,"₦3,000.00",https://farmpays.com/product/stevia-sweet-herb-10-seeds/
Beetroot Jhelum...,https://farmpays.com/wp-content/uploads/2023/06/download-75.jpg,"₦7,000.00",https://farmpays.com/product/hot-cayenne-pepper-25g/
Npk 20 20 20 (1...,https://farmpays.com/wp-content/uploads/2023/05/7058ad29-ee41-4a0b-8ce7-300afa410607-450x450.jpg,"₦252,000.00",https://farmpays.com/product/hybrid-supergene-sprouted-seeds/
Avocado Seedlin...,https://farmpays.com/wp-content/uploads/2023/05/images-86.jpg,"₦11,970.00",https://farmpays.com/product/westland-hydrangea-colourant/
